channel,source,type,convo,direction,user,contact,text,tags,convoCreatedAt,itemCreatedAt,external,firstReplyTimeSecs,firstReplyTimeMins,firstReplyTimeHours
twitter,message,tweet,https://reply.buffer.com/conversations/W0kwsHpvIgABf4vD,inbound,,_valerialaura (valerialaura),"""@mrazzari @firefox ""hábitos de navegación de una persona de 70  años"" hermosa user story 👵""",ES,2018-07-13 23:07:26,2018-07-13 23:07:26,https://twitter.com/statuses/1017908390620811264,,,
twitter,message,tweet,https://reply.buffer.com/conversations/W0kwsHpvIgABf4vD,inbound,,_valerialaura (valerialaura),"""@mrazzari @firefox Se recontra entiende, más en el contexto frustrante que planteas!""",ES,2018-07-13 23:07:26,2018-07-13 23:12:59,https://twitter.com/statuses/1017909785759571968,,,
twitter,message,tweet,https://reply.buffer.com/conversations/W0kwX3pvIgABf4u2,inbound,,AHMdigital (AHMdigital),"""We haven't talked much about the performance issues between @googlechrome and @firefox. With Chrome's notorious memory hogging, FireFox claims to run faster seemed promising. Here's the real test:  

https://t.co/L4vHHCib7O""","EN,RAM",2018-07-13 23:06:05,2018-07-13 23:06:05,https://twitter.com/statuses/1017908050613669888,,,
twitter,message,tweet,https://reply.buffer.com/conversations/W0ku5tSv5wAB8sRV,inbound,,mrazzari (Manuel Razzari),"""El @firefox debería detectar que si el usuario tiene hábitos de navegación de una persona de 70  años y abre Netflix, no hace falta preguntarle si desea habilitar DRM. https://t.co/qCSryqE7a1""",ES,2018-07-13 22:59:49,2018-07-13 22:59:49,https://twitter.com/statuses/1017906471206604800,,,
twitter,message,tweet,https://reply.buffer.com/conversations/W0ku5tSv5wAB8sRV,inbound,,mrazzari (Manuel Razzari),"""@_valerialaura @firefox Tremenda generalización, cada año menos válida,pero se entiende la idea 🤨""",ES,2018-07-13 22:59:49,2018-07-13 23:09:42,https://twitter.com/statuses/1017908960500862976,,,
twitter,message,tweet,https://reply.buffer.com/conversations/W0ku5tSv5wAB8sRV,inbound,,mrazzari (Manuel Razzari),"""@pmtarantino @firefox Progenitores y otros familiares de gente como uno, que fueron convencidos para evitar virus y facilitar el inevitable soporte técnico.""",ES,2018-07-13 22:59:49,2018-07-13 23:21:39,https://twitter.com/statuses/1017911966436904960,,,
twitter,message,tweet,https://reply.buffer.com/conversations/W0ku5tSv5wAB8sRV,inbound,,mrazzari (Manuel Razzari),"""@pmtarantino @firefox Nadie dijo que son casos raros. Sólo te mostré un ejemplo que no estabas viendo.""",ES,2018-07-13 22:59:49,2018-07-13 23:37:44,https://twitter.com/statuses/1017916014779039745,,,
twitter,message,tweet,https://reply.buffer.com/conversations/W0ku5tSv5wAB8sRV,inbound,,mrazzari (Manuel Razzari),"""@pmtarantino @firefox Igual no me la juego a que es el default. Según doc de FF viene activado, pero no fue el caso.""",ES,2018-07-13 22:59:49,2018-07-13 23:42:22,https://twitter.com/statuses/1017917180820819968,,,
twitter,message,tweet,https://reply.buffer.com/conversations/W0kqzNSv5wAB8sQB,inbound,,v0idifier (💚),"""OOF https://t.co/nJkhj2Xt5Y @parceljs @firefox""",,2018-07-13 22:42:19,2018-07-13 22:42:19,https://twitter.com/statuses/1017902068349259776,,,
twitter,message,tweet,https://reply.buffer.com/conversations/W0koiAHTqgABZ-kw,inbound,,svillamilb (Saɳtiago Ʋillamil β.🐝🌹),"""A mis pocos seguidores paso a recomendarles el nuevo Firefox @firefox_es ¡Está muy bueno!""",ES,2018-07-13 22:32:39,2018-07-13 22:32:39,https://twitter.com/statuses/1017899636886003712,,,
twitter,message,tweet,https://reply.buffer.com/conversations/W0koiAHTqgABZ-kw,outbound,Miguel Useche,svillamilb (Saɳtiago Ʋillamil β.🐝🌹),"""@svillamilb ¡Gracias por el apoyo! 😃 -MU""",ES,2018-07-13 22:32:39,2018-07-22 15:10:26,https://twitter.com/statuses/1021049837666689026,751067,12517.783333333333,208.62972222222223
twitter,message,tweet,https://reply.buffer.com/conversations/W0kn0n80MQABsQZD,inbound,,GreaseBallYT (GreaseBall),"""@firefox Can’t find it on App Store :/""",EN,2018-07-13 22:29:37,2018-07-13 22:29:37,https://twitter.com/statuses/1017898871454826498,,,
twitter,message,tweet,https://reply.buffer.com/conversations/W0kmV3pvIgABf4q1,inbound,,Quakeboy (Raj Subramaniyan),"""Just tried @firefox after a long period of using Chrome.
These folks having been working hard on making it delightful. Fast, tracking protection, color picker built-in. Right in time when I was looking for a chrome alternative.""",EN,2018-07-13 22:23:18,2018-07-13 22:23:18,https://twitter.com/statuses/1017897283822784512,,,
twitter,message,tweet,https://reply.buffer.com/conversations/W0kl_NSv5wAB8sOA,inbound,,OlldsMolls1 (D.j OlldsMolls),"""@firefox The site logo in the sites bar and bookmarks does not appear correctly""","EN,Help Me",2018-07-13 22:21:46,2018-07-13 22:21:46,https://twitter.com/statuses/1017896898680819712,,,
twitter,message,tweet,https://reply.buffer.com/conversations/W0kk5NSv5wAB8sNY,inbound,,avast_antivirus (Avast Software),"""@JohnBarrUK @firefox @Windows Hi John, did you recently update to Windows 10? If so, here's a support article that offers some assistance with this: https://t.co/7T1OeVUBXN""","EN,Help Me",2018-07-13 22:17:07,2018-07-13 22:17:07,https://twitter.com/statuses/1017895726293159937,,,
twitter,message,tweet,https://reply.buffer.com/conversations/W0kiqnpvIgABf4pb,inbound,,RJoch (Roeline Jochemsen),"""@annetsmith @mdietzenbacher Je kunt ook de ene in Chrome doen en in een in Edge of Firefox. Kun je ze beiden tegelijk gebruiken""",NL,2018-07-13 22:07:27,2018-07-13 22:07:27,https://twitter.com/statuses/1017893293412311040,,,
twitter,message,tweet,https://reply.buffer.com/conversations/W0kgFtSv5wAB8sLH,inbound,,navarroaxel (Axel Navarro),"""How to Enable Dark Mode in @firefox
https://t.co/fZSqayyLJG""","EN,Help Me",2018-07-13 21:56:37,2018-07-13 21:56:37,https://twitter.com/statuses/1017890567341117441,,,
twitter,message,tweet,https://reply.buffer.com/conversations/W0kf8gHTqgABZ-g-,inbound,,saeid (Saeid),"""@firefox @navid66 Only US? https://t.co/VzH6kNNytn""",EN,2018-07-13 21:56:00,2018-07-13 21:56:00,https://twitter.com/statuses/1017890412382613504,,,
twitter,message,tweet,https://reply.buffer.com/conversations/W0kdk9Sv5wAB8sKD,inbound,,maxharris9 (Max),"""Forgot one: https://t.co/qpInEe9M6d

I don't know why those last few users don't dump @firefox already. Millions of people have done so... https://t.co/rPK3Lo7c2B""",EN,2018-07-13 21:45:53,2018-07-13 21:45:53,https://twitter.com/statuses/1017887868008660993,,,
twitter,message,tweet,https://reply.buffer.com/conversations/W0kduH80MQABsQVV,inbound,,joakimwaern (Joakim Waern),"""@madhava @firefox @FxTestPilot Great news! Two questions: will Notes be available for iOS? Will password sync/safe be available in Europe?""","EN,Firefox iOS,Help Me",2018-07-13 21:44:51,2018-07-13 21:44:51,https://twitter.com/statuses/1017887606812610562,,,
twitter,message,tweet,https://reply.buffer.com/conversations/W0kbqHpvIgABf4mb,inbound,,maxharris9 (Max),"""@firefox isn't friendly to users. People have been asking them for years about *not* navigating away when backspace/delete is pressed, and their reply has been to go to some settings page, which seems to forget the setting:

https://t.co/nEDhpR7zLc
https://t.co/sqIc1o8U4F""",EN,2018-07-13 21:37:42,2018-07-13 21:37:42,https://twitter.com/statuses/1017885808395735040,,,
twitter,message,tweet,https://reply.buffer.com/conversations/W0katwHTqgABZ-e1,inbound,,gregbyankee (Gregorio Bianchi),"""@firefox Why only on US app store? And not internationally?""",EN,2018-07-13 21:33:41,2018-07-13 21:33:41,https://twitter.com/statuses/1017884796733845505,,,
twitter,message,tweet,https://reply.buffer.com/conversations/W0kX_H80MQABsQS8,inbound,,mdnja (MDN 更新情報),"""storage - by takubokudori https://t.co/xEQYzU1iwz""","CZ,No Action Taken,WebDev",2018-07-13 21:21:52,2018-07-13 21:21:52,https://twitter.com/statuses/1017881821370085377,,,
twitter,message,tweet,https://reply.buffer.com/conversations/W0kU_npvIgABf4jy,inbound,,maximiliankiepe (Maximilian Kiepe),"""@MicrosoftEdge Why don't u have overlaying and fading out scrollbars like @googlechrome or @firefox? Yours take too much space of the content.""","EN,Fan Luv",2018-07-13 21:09:16,2018-07-13 21:09:16,https://twitter.com/statuses/1017878650572759040,,,
twitter,message,tweet,https://reply.buffer.com/conversations/W0kQkgHTqgABZ-ao,inbound,,icsarabisikarab (iç şarabı sik arabı #yeniden),"""windows 10'da firefox patlıyor sürekli. yapacağınız tarayıcıyı sikeyim. #windows10 firefox crash piçler""","TR,Crashes,Help Me",2018-07-13 20:50:16,2018-07-13 20:50:16,https://twitter.com/statuses/1017873869913370627,,,
twitter,message,tweet,https://reply.buffer.com/conversations/W0kQf380MQABsQQB,inbound,,icsarabisikarab (iç şarabı sik arabı #yeniden),"""windows 10'da firefox patlıyor sürekli. yapacağınız tarayıcıyı sikeyim. #windows10 firefox crach piçler""",TR,2018-07-13 20:49:57,2018-07-13 20:49:57,https://twitter.com/statuses/1017873788900401152,,,
twitter,message,tweet,https://reply.buffer.com/conversations/W0kQF380MQABsQP2,inbound,,Alg_Beveiliging (Beveiliging ☆),"""https://t.co/6mo6jrYn1q

The End .

Zonder dat ik een doel heb voor deze .
Heb ik zo in paar minuten gemaakt.

 gecontroleerd.

Ik ben zelf ook computer programmeur en ik heb ook mijn eigen web browsers gemaakt. met 1 knop die mozilla niet heeft . drukken en alles word gewist https://t.co/7B1K4onFBq""",NL,2018-07-13 20:48:12,2018-07-13 20:48:12,https://twitter.com/statuses/1017873348775333888,,,
twitter,message,tweet,https://reply.buffer.com/conversations/W0kPiX80MQABsQPj,inbound,,InsertLearning (InsertLearning),"""@MrMcKavanaghRE Hey Sam, We do have a @firefox extension. Do you need it for a different browser?""",EN,2018-07-13 20:45:59,2018-07-13 20:45:59,https://twitter.com/statuses/1017872793768267777,,,
twitter,message,tweet,https://reply.buffer.com/conversations/W0kPiX80MQABsQPj,inbound,,InsertLearning (InsertLearning),"""@MrMcKavanaghRE @firefox We don't support either of those at this time, but will put you down as a vote for an Edge extension""",EN,2018-07-13 20:45:59,2018-07-18 21:56:36,https://twitter.com/statuses/1019702502277767169,,,
twitter,message,twitter-dm,https://reply.buffer.com/conversations/W0kMu380MQABsQOW,inbound,,sergeyashin (Сергей Яшин),"""+, for n​​​​​​​​​ew​​​​​​​​​ visitors https://t.co/L97cqu2xsS""",,2018-07-13 20:33:37,2018-07-13 20:33:37,,,,
twitter,message,tweet,https://reply.buffer.com/conversations/W0kJ_AHTqgABZ-YI,inbound,,de_plazza (de_Plazza),"""@IrisMera90 @JohnTown_ @TwitterLatAm @el_criticoEC @adan_ulrich @plagatosufridor @FrancoDespecho @JAIMEFRANCOSL Bueno yo utilizo la versión 7.20.0 y el navegador #firefox versión 58.0, aunque siempre pruebo las actuales, son pesadas, calientan el móvil, se congelan etc., y cuando una actualización me convence, la instalo.... Saludos a todos""",ES,2018-07-13 20:22:10,2018-07-13 20:22:10,https://twitter.com/statuses/1017866797066924032,,,
twitter,message,tweet,https://reply.buffer.com/conversations/W0kJkwHTqgABZ-YC,inbound,,asadotzler (Asa Dotzler),"""@LogicJoel @firefox This is probably your anti-virus attempting and failing to man-in-the-middle Firefox's secure connections. You can update your AV or disable its browser integration to fix the problem.""","EN,Help Me",2018-07-13 20:20:34,2018-07-13 20:20:34,https://twitter.com/statuses/1017866393964777472,,,
twitter,message,tweet,https://reply.buffer.com/conversations/W0kJkwHTqgABZ-YC,inbound,,asadotzler (Asa Dotzler),"""@LogicJoel @firefox Ahh, could be software your work is using to MITM you and monitor your traffic. Here's something you can try. In about config search for and set to true security.enterprise_roots.enabled""","EN,Help Me",2018-07-13 20:20:34,2018-07-13 21:15:27,https://twitter.com/statuses/1017880207418535937,,,
twitter,message,tweet,https://reply.buffer.com/conversations/W0kIhn80MQABsQMf,inbound,,elsaadi35 (ali abu haidar),"""Get All the Color, New Firefox Extension Announced https://t.co/ZUV9Y9nqy8 via @firefox""","EN,No Action Taken,Press Release",2018-07-13 20:16:05,2018-07-13 20:16:05,https://twitter.com/statuses/1017865265726488578,,,
twitter,message,tweet,https://reply.buffer.com/conversations/W0kGn9Sv5wAB8sAe,inbound,,dualexcruz (丹ㄥモメ),"""@firefox if you're listening, this is all coming from the heart. I really really really want to use your browser but until these issues are resolved, I can't. I think many people would agree. They want to use it but they just can't because it looks old.""",EN,2018-07-13 20:07:57,2018-07-13 20:07:57,https://twitter.com/statuses/1017863219162075136,,,
twitter,message,tweet,https://reply.buffer.com/conversations/W0kDOgHTqgABZ-U5,inbound,,DaneeBoundENG (/ˈdaːniːbaʊnd/),"""just so you know @Mozilla, I, myself a Daniel, am not stupid enough to use my own name as a password.

I appreciate the concern though. https://t.co/3rvrCJP4s7""","EN,Pending,Help Me",2018-07-13 19:53:29,2018-07-13 19:53:29,https://twitter.com/statuses/1017859582264315904,,,
twitter,message,tweet,https://reply.buffer.com/conversations/W0kBntSv5wAB8r9-,inbound,,dmarti (Don Marti),"""@musingvirtual @ClaasAug @firefox @github @fiji_flo @MozillaNight That's great. Minimal time investment but I get a whole new first impression of pull requests on @github now. (Someone also got the extension to build and run on Google Chrome w.o. code changes IIRC)""",EN,2018-07-13 19:45:14,2018-07-13 19:45:14,https://twitter.com/statuses/1017857504187801600,,,
twitter,message,tweet,https://reply.buffer.com/conversations/W0j_VX80MQABsQHj,inbound,,jamesnalley (James),"""@firefox just wanted to shout-out to you guys, the pocket integration is on point, i read at least three articles a day from that and they're always interesting and relevant.""","EN,No Action Taken",2018-07-13 19:34:43,2018-07-13 19:34:43,https://twitter.com/statuses/1017854858513219584,,,
twitter,message,tweet,https://reply.buffer.com/conversations/W0j7JomOBwABtMJf,inbound,,hartkp ((((K P Hart)))),"""@enithka Hij is nog boven, in firefox dan ...""",NL,2018-07-13 19:18:51,2018-07-13 19:18:51,https://twitter.com/statuses/1017850864206303232,,,
twitter,message,tweet,https://reply.buffer.com/conversations/W0j5MAHTqgABZ-QM,inbound,,glazou (Daniel Glazman),"""@cdemaret @firefox Well.. Lockbox is only available from the US Apple Store so I cannot even install it on my iphone... Ahem.""",EN,2018-07-13 19:10:38,2018-07-13 19:10:38,https://twitter.com/statuses/1017848798423511042,,,
twitter,message,tweet,https://reply.buffer.com/conversations/W0j5MXpvIgABf4X7,inbound,,musingvirtual (Kate M),"""@ClaasAug @firefox @github @fiji_flo @MozillaNight cc @dmarti""",,2018-07-13 19:10:26,2018-07-13 19:10:26,https://twitter.com/statuses/1017848745227051010,,,
twitter,message,tweet,https://reply.buffer.com/conversations/W0j3zwHTqgABZ-Pd,inbound,,moderndotweb (Modern Web),"""@firefox @98codes so Dan The Man isn't just a coincidental rhyme? Wow!""",EN,2018-07-13 19:04:14,2018-07-13 19:04:14,https://twitter.com/statuses/1017847188079153158,,,
twitter,message,tweet,https://reply.buffer.com/conversations/W0j10380MQABsQDD,inbound,,ptamaro (Paul),"""“I Was Devastated”: The Man Who Created the World Wide Web Has Some Regrets  https://t.co/MZLSQ14ZBS /via @firefox @timberners_lee @VFHive // #EnoughIsEnough!""",EN,2018-07-13 18:56:15,2018-07-13 18:56:15,https://twitter.com/statuses/1017845174968385536,,,
twitter,message,tweet,https://reply.buffer.com/conversations/W0j1qwHTqgABZ-OY,inbound,,shadowcat6333 (Daniel),"""@firefox Lol""",,2018-07-13 18:55:38,2018-07-13 18:55:38,https://twitter.com/statuses/1017845020915687424,,,
twitter,message,tweet,https://reply.buffer.com/conversations/W0j0FnpvIgABf4Vs,inbound,,sandeshSagveka3 (Sandesh Sagvekar),"""Hey @opera @googlechrome @firefox I have this Idea as a computer or laptop gets shared in a home or in workplace many times there is a risk of other people looking up what you are doing on your browser , through your logged in sites  
Which are sometimes confidential""",EN,2018-07-13 18:48:52,2018-07-13 18:48:52,https://twitter.com/statuses/1017843319865393153,,,
twitter,message,tweet,https://reply.buffer.com/conversations/W0j0AImOBwABtMFa,inbound,,lordfire00 (LORDFIRE),"""@firefox 
Ur browser is having loading issues on android""","EN,Android",2018-07-13 18:48:31,2018-07-13 18:48:31,https://twitter.com/statuses/1017843229314682886,,,
twitter,message,tweet,https://reply.buffer.com/conversations/W0jxzHpvIgABf4U2,inbound,,ClaasAug (Claas Augner),"""I'm using the @Firefox extension ""Blind Reviews"" now to conduct blind reviews on @github – and it's really cool!

Thanks @fiji_flo for pointing this out at @MozillaNight. 👏

https://t.co/GzQu2odwB6""",EN,2018-07-13 18:39:06,2018-07-13 18:39:06,https://twitter.com/statuses/1017840861793669120,,,
twitter,message,tweet,https://reply.buffer.com/conversations/W0jxX380MQABsQA-,inbound,,MAGAChronicle (TruthIsOut),"""@firefox appears to have a memory leak https://t.co/d4CLBZfhf4""","EN,RAM",2018-07-13 18:37:17,2018-07-13 18:37:17,https://twitter.com/statuses/1017840405398872064,,,
twitter,message,tweet,https://reply.buffer.com/conversations/W0jxPAHTqgABZ-MT,inbound,,RomanLuks (Roman Lukš),"""Hey @firefox I think I might have a bookmarks-mania. Is it treatable? 😃 https://t.co/6RfzhlWDLe""","EN,Help Me",2018-07-13 18:36:43,2018-07-13 18:36:43,https://twitter.com/statuses/1017840259973992448,,,
twitter,message,tweet,https://reply.buffer.com/conversations/W0jv73pvIgABf4UD,inbound,,peshwengi (James Bywater),"""@tishlittleworld @firefox @DuckDuckGo @Bitdefender @LibreSSL Net neutrality man...""",EN,2018-07-13 18:30:20,2018-07-13 18:30:20,https://twitter.com/statuses/1017838656139112449,,,
twitter,message,tweet,https://reply.buffer.com/conversations/W0jv7wHTqgABZ-LY,inbound,,peshwengi (James Bywater),"""@tishlittleworld @firefox @DuckDuckGo @Bitdefender @LibreSSL Net neutrality man...""",EN,2018-07-13 18:30:20,2018-07-13 18:30:20,https://twitter.com/statuses/1017838656139112449,,,
twitter,message,tweet,https://reply.buffer.com/conversations/W0jv7wHTqgABZ-LY,inbound,,peshwengi (James Bywater),"""@tishlittleworld @firefox @DuckDuckGo @Bitdefender @LibreSSL Someone doesn’t want you using DDG because it’s not a revenue stream""",EN,2018-07-13 18:30:20,2018-07-13 18:30:51,https://twitter.com/statuses/1017838785575321600,,,
twitter,message,tweet,https://reply.buffer.com/conversations/W0jv7wHTqgABZ-LY,inbound,,peshwengi (James Bywater),"""@tishlittleworld @firefox @DuckDuckGo @Bitdefender @LibreSSL Weird indeed""",EN,2018-07-13 18:30:20,2018-07-13 18:52:52,https://twitter.com/statuses/1017844325382701056,,,
twitter,message,tweet,https://reply.buffer.com/conversations/W0jvYHpvIgABf4Sv,inbound,,Kletskous (Kletskous),"""Beste @Mozilla_nl Hoe vaak moet ik #Thunderbird vertellen dat ik mails van #AMAC Apple Premium Reseller als spam beschouw? #spamfilter""",NL,2018-07-13 18:28:37,2018-07-13 18:28:37,https://twitter.com/statuses/1017838224121761792,,,
twitter,message,tweet,https://reply.buffer.com/conversations/W0jvA380MQABsP-w,inbound,,exchangeFalse (exchangeFalse),"""@DanFromDiscord @firefox thanks for telling me ur password dan hehe""","EN,Help Me",2018-07-13 18:27:14,2018-07-13 18:27:14,https://twitter.com/statuses/1017837873725366272,,,
twitter,message,tweet,https://reply.buffer.com/conversations/W0juWImOBwABtMBw,inbound,,albert71292 (Albert Sims),"""Hmm. @HTForum doesn't load at ALL in the newest @opera Beta version, but loads fine in the latest @firefox Beta version.""",EN,2018-07-13 18:24:22,2018-07-13 18:24:22,https://twitter.com/statuses/1017837153001398275,,,
twitter,message,tweet,https://reply.buffer.com/conversations/W0jtFnpvIgABf4RT,inbound,,Sun_Wuk0ng (Michael Taggatz),"""@hatemageddon @firefox Maybe they read every passport with the built-in password manager, so now they give us the lockbox, which is more secure. 😉""","EN,Help Me",2018-07-13 18:19:00,2018-07-13 18:19:00,https://twitter.com/statuses/1017835803039367168,,,
twitter,message,tweet,https://reply.buffer.com/conversations/W0jsFn80MQABsP86,inbound,,"CapaGira ('Pataphysicien Drôle)","""Skuhravý
#lorodelcalcio #blob 
@BlobRai3 
https://t.co/Ecde5xguNj""","CZ,contains_photo",2018-07-13 18:14:36,2018-07-13 18:14:36,https://twitter.com/statuses/1017834693578944512,,,
twitter,message,tweet,https://reply.buffer.com/conversations/W0jrkXpvIgABf4QO,inbound,,Sun_Wuk0ng (Michael Taggatz),"""@firefox I hardly know any of my passwords anymore, they're hard to remember. Can you remember them? #'`7~,uOk+y,q3Qt4dqb
I use KeePass and its database is secured with a YubiKey. 😎""",EN,2018-07-13 18:12:32,2018-07-13 18:12:32,https://twitter.com/statuses/1017834177100746752,,,
twitter,message,tweet,https://reply.buffer.com/conversations/W0jrCgHTqgABZ-H0,inbound,,1inthpostup (Mr M 4 Civ Rights),"""@firefox It's just that over the years company employee's were privately sabotaging alot of Ppl, they R able to see what you have going on, no matter what password U cooked up, so use this as a password, #1-hacktavistatgoogle, or *facebookspy""","EN,Help Me",2018-07-13 18:10:17,2018-07-13 18:10:17,https://twitter.com/statuses/1017833607463821312,,,
twitter,message,tweet,https://reply.buffer.com/conversations/W0jpj3pvIgABf4PN,inbound,,the_real_pyr0 (pyr0),"""@firefox  Side View is amazing!! Awesome job!""",EN,2018-07-13 18:03:58,2018-07-13 18:03:58,https://twitter.com/statuses/1017832020402040832,,,
twitter,message,tweet,https://reply.buffer.com/conversations/W0jnsAHTqgABZ-GI,inbound,,KoolKatWeb (KoolKatWeb),"""So nice to see CSS Shapes in @firefox""","EN,No Action Taken",2018-07-13 17:56:00,2018-07-13 17:56:00,https://twitter.com/statuses/1017830012722937856,,,
twitter,message,tweet,https://reply.buffer.com/conversations/W0jmPImOBwABtL9N,inbound,,rc0rc0 (Richard Curnow),"""@firefox But as long as you used d4n1e1 you're good to go?""",EN,2018-07-13 17:49:47,2018-07-13 17:49:47,https://twitter.com/statuses/1017828448625152000,,,
twitter,message,tweet,https://reply.buffer.com/conversations/W0jk-X80MQABsP5b,inbound,,nemki (Nem Radenovic),"""@SAI Mixed feelings on @firefox quantum: after initial install it was running smooth but it still chugs along extremely slow on certain websites (Wordpress admin area, https://t.co/twWbMzrrQV - mobile plan provider, https://t.co/cgfRn9K2I5 - ecommerce, common CMS WYSIWYG editors, etc)""","EN,Not Fan Luv,Help Me",2018-07-13 17:44:20,2018-07-13 17:44:20,https://twitter.com/statuses/1017827079637745664,,,
twitter,message,tweet,https://reply.buffer.com/conversations/W0jkP3pvIgABf4NK,inbound,,sinatr_antvirus (Sinatra Anti-Malware),"""@firefox , is it our machines that are slow or its one of your Quantum updates that's causing ,tried to figure out but it's another task""","EN,Not Fan Luv,Help Me",2018-07-13 17:41:17,2018-07-13 17:41:17,https://twitter.com/statuses/1017826312361316352,,,
twitter,message,tweet,https://reply.buffer.com/conversations/W0jkP3pvIgABf4NK,outbound,Christophe Villeneuve,sinatr_antvirus (Sinatra Anti-Malware),"""@sinatr_antvirus Hi, before looking at the hardware level, you can do the following   https://t.co/4kwbJP4IQO -CV""","EN,Not Fan Luv,Help Me",2018-07-13 17:41:17,2018-07-20 12:56:59,https://twitter.com/statuses/1020291479431012353,587742,9795.7,163.26166666666668
twitter,message,tweet,https://reply.buffer.com/conversations/W0ji44mOBwABtL7t,inbound,,BastianInuk (Bastian Inuk),"""@firefox I'm not daniel, but my pw for twitter is mozillaBestCompany22""",EN,2018-07-13 17:35:03,2018-07-13 17:35:03,https://twitter.com/statuses/1017824742017990656,,,
twitter,message,tweet,https://reply.buffer.com/conversations/W0jgfHpvIgABf4Lc,inbound,,WilliamDenniss (William Denniss),"""@erans @ve7jtb @Google @firefox @Yubico What’s the link to the page with the erroneous text? I’ll file a bug.""",EN,2018-07-13 17:25:15,2018-07-13 17:25:15,https://twitter.com/statuses/1017822275578486785,,,
twitter,message,tweet,https://reply.buffer.com/conversations/W0jgfHpvIgABf4Lc,inbound,,WilliamDenniss (William Denniss),"""@erans @ve7jtb @Google @firefox @Yubico Thanks. And just to confirm, if you add the key in Chrome can you use it to login in Firefox (i.e only adding it is a problem)?""",EN,2018-07-13 17:25:15,2018-07-13 18:45:10,https://twitter.com/statuses/1017842387903660032,,,
twitter,message,tweet,https://reply.buffer.com/conversations/W0jgfHpvIgABf4Lc,inbound,,WilliamDenniss (William Denniss),"""@erans @ve7jtb @Google @firefox @Yubico That matches my testing too. I checked with the team, unfortunately there are some compatibility issues with registering U2F keys in Firefox, so you'll need to use Chrome to register the key, but then it should work great in Firefox. We should make this more clear in the dialog.""",EN,2018-07-13 17:25:15,2018-07-13 21:09:02,https://twitter.com/statuses/1017878591814504448,,,
twitter,message,tweet,https://reply.buffer.com/conversations/W0jgfHpvIgABf4Lc,inbound,,WilliamDenniss (William Denniss),"""@erans @ve7jtb @Google @firefox @Yubico It's not that simple unfortunately, as there are some incompatibilities in the U2F implementation when it comes to security key registration. But the good news is you can use your security key just fine to sign-in in Firefox, only the one-time registration needs Chrome.""",EN,2018-07-13 17:25:15,2018-07-13 23:45:25,https://twitter.com/statuses/1017917946809573376,,,
twitter,message,tweet,https://reply.buffer.com/conversations/W0jfr4mOBwABtL6e,inbound,,Georgian_Geek (Gio Shengelaia),"""@DanielPaterson0 @firefox No, it's top 35""",EN,2018-07-13 17:21:47,2018-07-13 17:21:47,https://twitter.com/statuses/1017821403779948545,,,
twitter,message,tweet,https://reply.buffer.com/conversations/W0jfpImOBwABtL6b,inbound,,safesolvent (Martin Reisch),"""@danhabashi sorry bud https://t.co/KcoXReNWOA""","EN,Pending",2018-07-13 17:21:34,2018-07-13 17:21:34,https://twitter.com/statuses/1017821351179112453,,,
twitter,message,tweet,https://reply.buffer.com/conversations/W0jeLwHTqgABZ-CA,inbound,,cdemaret (Christophe Démaret),"""@firefox You're just being mean to @glazou""",EN,2018-07-13 17:15:26,2018-07-13 17:15:26,https://twitter.com/statuses/1017819805569732611,,,
twitter,message,tweet,https://reply.buffer.com/conversations/W0jeGImOBwABtL51,inbound,,YamiYukiSenpai (Jonas Timothy Gamao),"""@firefox why aren't any of #Firefox apps on F-Droid (except for Firefox Klar)?""","EN,Klar",2018-07-13 17:15:02,2018-07-13 17:15:02,https://twitter.com/statuses/1017819705246040066,,,
twitter,message,tweet,https://reply.buffer.com/conversations/W0jdigHTqgABZ-Bw,inbound,,n0i0b (noiob),"""@firefox Is the Android version coming soon?""","EN,Android",2018-07-13 17:12:36,2018-07-13 17:12:36,https://twitter.com/statuses/1017819090843586560,,,
twitter,message,tweet,https://reply.buffer.com/conversations/W0jdIAHTqgABZ-Bm,inbound,,ScarletDawn32 (Daniel 🌸),"""@firefox 🤔""",,2018-07-13 17:10:55,2018-07-13 17:10:55,https://twitter.com/statuses/1017818670729498624,,,
twitter,message,tweet,https://reply.buffer.com/conversations/W0jdComOBwABtL5U,inbound,,XDC8066 (🇩🇪🇨🇦),"""@firefox ❤️❤️❤️❤️❤️😍😍😍😍😍👍👍👍👍👍""",EN,2018-07-13 17:10:33,2018-07-13 17:10:33,https://twitter.com/statuses/1017818578236497920,,,
twitter,message,tweet,https://reply.buffer.com/conversations/W0jdComOBwABtL5U,inbound,,XDC8066 (🇩🇪🇨🇦),"""@firefox It's the absolute best you can get.❤️😍👍""",EN,2018-07-13 17:10:33,2018-07-13 19:09:44,https://twitter.com/statuses/1017848569686982656,,,
twitter,message,tweet,https://reply.buffer.com/conversations/W0jc7X80MQABsP17,inbound,,bagder (Daniel Stenberg),"""@SimmerVigor @firefox 😦""",,2018-07-13 17:10:02,2018-07-13 17:10:02,https://twitter.com/statuses/1017818446489440257,,,
twitter,message,tweet,https://reply.buffer.com/conversations/W0jcl380MQABsP1s,inbound,,leslie_kuo (Leslie Kuo),"""@firefox It's obviously because Daniel is the name of Hello Kitty's boyfriend.""",EN,2018-07-13 17:08:38,2018-07-13 17:08:38,https://twitter.com/statuses/1017818094058786818,,,
